7B,DE,E3,FC,7F,EF,F6,CE,DB,B9,DE,E7,39,8E,FF,3A,4F,E3,3E,AF,EB,BB,5E,EB,3C,BF,F3,B9,5B,3,0,0,3A,2E,EB,FE,CF,FF,78,AF,E7,3A,DF,E6,FE,4F,DF,3D,CF,EB,7F,BE,EB,78,CE,E7,7B,FE,E3,B8,CF,3,0,0,63,F8,89,1B,9,8A,1D,58,8A,9A,C7,7D,20,E8,81,61,C8,81,27,18,7E,1C,E8,69,1E,E8,81,61,98,1,0,0,1C,88,81,5E,18,7A,5E,7,6E,5C,28,86,5E,B6,85,1E,D8,79,A1,8,FE,A1,18,82,20,E8,71,A0,27,2,0,0,7C,CD,F7,BA,5F,F3,3A,9E,EF,78,FE,EB,39,AE,FB,7A,DF,E3,7E,2E,E7,3B,AF,E3,FF,AE,F3,BC,AD,3,0,0,76,CE,EF,78,FF,E7,32,EE,EF,FC,AE,E3,78,CF,F3,7A,9D,DB,FC,8E,E3,B8,CF,EB,39,DF,CF,38,9E,3,0,0,22,28,7E,A0,6,86,1E,28,82,64,E7,7D,60,8,86,60,E8,81,9F,F7,79,96,F8,85,60,E8,6D,E1,7,2,0,0,9B,18,86,A2,7,7E,E0,19,82,5D,27,7A,5D,17,7A,E0,18,7A,A1,D8,FD,E1,17,82,9E,7,8A,1F,B8,1,0,0,
3F,DE,EB,FA,AF,F3,FA,9D,D7,BA,FE,E3,3C,9F,FB,7C,AF,E3,3B,CF,A3,76,AF,F3,7F,FE,FB,B8,FC,3,0,0,B8,9D,E7,FB,FD,F7,38,FE,EF,B9,7D,E3,F9,6E,EB,B8,8C,E7,7C,9F,EF,F7,5E,E7,3B,AF,DF,37,BF,3,0,0,63,8,7A,60,F7,81,1F,E8,89,1E,F8,81,65,8,86,60,8,86,9B,8,82,21,19,62,5E,28,8A,A3,E7,1,0,0,21,68,79,A2,27,82,20,18,6E,20,E8,81,9E,7,7E,61,F7,79,1E,E8,FD,A0,19,82,A1,E5,75,A2,D7,1,0,0,BF,DD,E7,75,7E,E7,F3,CD,EB,35,CD,E7,79,8E,EF,37,7F,D7,75,4C,E3,F7,AE,EB,32,9F,F3,B5,6D,3,0,0,77,EE,EF,BE,DF,FF,BA,BE,F7,7B,8F,FB,39,CF,FF,BD,AD,C3,3F,CF,EB,79,CE,EB,3B,FF,E7,F6,CD,3,0,0,66,28,96,1E,18,8A,E0,18,66,1E,8,82,E0,38,86,21,19,8A,A4,8,7A,21,18,7A,61,19,96,DD,25,2,0,0,A2,B8,6D,A2,F6,89,A3,17,8A,9E,7,7A,A0,C7,81,23,8,72,9D,7,FE,1D,E8,89,1A,D6,75,20,C7,1,0,0,
FB,CE,E3,FC,9E,EF,F9,CD,D3,3C,EE,E7,B8,9E,F7,FA,EF,E3,FA,CE,D7,7C,BF,E3,BC,CE,D7,BC,7F,3,0,0,B9,4D,FF,BD,BF,EB,7A,FF,DF,FD,AE,EB,73,AF,FB,BE,DE,F3,3C,CE,EF,78,1E,EB,BA,7E,E7,7C,FF,3,0,0,23,1D,82,1E,7,7A,21,18,86,E0,27,82,60,18,8A,20,D8,79,20,F8,81,9D,D7,81,98,D8,61,9E,A7,1,0,0,20,17,76,63,F6,80,22,39,86,22,E8,81,9E,E8,7D,20,38,6E,E2,E8,FD,9E,F8,89,A2,C6,81,99,A8,1,0,0,3F,EF,EB,B9,8F,EB,FD,CE,F3,39,AE,E7,3B,CE,F3,3E,BF,D7,B8,6E,D7,BA,9F,EF,B8,D,FF,FD,AD,3,0,0,B5,DE,C7,F7,CF,E3,FA,FE,F3,BB,AD,EF,FB,5F,EF,7B,AF,FB,3F,BF,E3,B8,EF,E7,7A,FD,F3,FC,CE,3,0,0,60,27,8E,9F,18,82,60,8,7A,E1,C7,71,1E,F8,81,1A,18,8E,20,8,86,20,E8,81,20,F8,61,9C,A8,1,0,0,E0,16,86,18,8,72,62,37,82,60,18,76,60,8,76,5D,8,8A,E0,E6,FD,63,C7,81,61,8,82,9E,28,2,0,0,
FA,AD,F3,F4,9F,EB,F4,EE,FB,FB,9E,E3,B6,9F,D3,BA,8F,D3,FC,AD,D7,77,8E,EB,7A,8F,EB,B6,5E,3,0,0,38,BE,E3,FA,FF,EB,36,BF,DB,7C,8D,E7,FA,AF,EB,7A,BD,DF,BA,AE,DB,38,DE,DF,BA,8D,DF,BA,AF,3,0,0,A4,28,7A,9E,38,7A,DC,17,8A,E0,28,82,22,8,6E,5E,38,96,9F,27,82,63,8,7E,DE,D8,81,1E,18,2,0,0,20,E8,7D,20,8,76,E0,6,7A,9C,C7,79,21,28,7A,22,E7,71,5B,8,EE,5D,E8,89,1D,D8,65,A2,C7,1,0,0,3F,EE,EB,F4,BF,EF,78,CE,EF,3C,DD,E3,78,7E,EF,7A,CF,E3,79,AE,EB,B5,BE,E7,B4,AC,FB,BA,4E,3,0,0,76,EE,EB,FA,EF,F7,F8,BE,EB,7F,CD,EB,7D,CF,FF,F3,CD,EB,3F,CF,FB,38,EF,E3,3A,EF,EF,F8,AE,3,0,0,63,8,86,24,9,82,A0,F7,89,23,E8,81,64,28,82,62,49,82,63,B8,81,A0,E8,79,1A,28,6E,24,89,1,0,0,DA,C7,7D,20,8,86,9D,7,82,9D,28,8A,E1,E6,81,E0,26,8A,22,8,FE,A0,37,82,DB,8,82,A1,17,2,0,0,
BE,9E,EF,79,EF,DF,7B,EE,DF,78,8E,E3,B9,AE,FF,FC,9F,F3,BD,BE,EF,79,CF,E3,38,9F,E3,BB,CC,3,0,0,B8,CE,F3,BA,FF,FB,3B,FF,F3,7F,DF,EF,78,FF,FF,BF,CE,F3,3F,DF,F3,3C,BF,F3,7A,BF,F7,3A,EF,3,0,0,E1,8,86,61,F7,81,60,8,8A,60,98,81,60,F7,81,1F,9,86,20,8,82,9F,28,86,5D,17,7A,61,28,2,0,0,1D,E7,79,A1,6,7A,60,38,72,5C,28,82,A0,27,8E,9E,68,81,DB,47,FE,E0,C8,81,A3,38,82,21,18,2,0,0,FE,FE,D3,F7,CF,E7,BA,FF,DF,FC,FE,EB,37,8E,DB,FD,CF,DF,79,9D,E7,37,9E,EB,F8,AA,EF,3D,3B,3,0,0,36,CE,E3,33,FF,EB,3C,8D,DB,BA,7E,DB,3E,6F,FF,7D,CE,EF,3E,BD,F7,79,6E,E3,FB,7D,EF,76,8F,3,0,0,5C,37,82,60,28,82,20,18,86,A1,B8,79,60,8,8A,20,8,82,9F,D9,89,21,D8,85,9A,E8,89,A2,E4,1,0,0,DB,F7,79,A0,7,82,22,18,76,A0,6,86,1B,8,86,9D,7,9A,9E,27,FE,22,18,86,1C,18,8A,9E,48,2,0,0,
BD,CD,EB,BD,EE,DF,B4,BD,D7,36,CD,EB,75,EF,F3,3A,AF,EF,FF,8E,F7,B7,AF,EB,3F,FF,F7,79,9F,3,0,0,B6,CE,EB,BF,DE,F3,76,BE,EB,BF,9B,EF,3D,FF,F3,3C,7D,F3,BF,FE,E3,B7,CE,E3,77,CF,EB,F6,BE,3,0,0,A0,28,82,13,8,92,A0,7,8E,5E,8,8A,A0,7,8A,60,8,82,60,27,7E,5D,28,8A,E2,27,82,DC,7,2,0,0,A0,18,7A,E0,C8,7D,DB,28,7A,1A,27,82,9E,8,6E,A2,26,82,DE,17,FE,60,7,92,62,8,86,E2,A7,1,0,0,BB,ED,E3,B9,3E,BF,78,CE,DB,75,BF,DF,F9,8D,EA,AC,DE,EB,7F,8D,E3,70,8F,E7,3E,7E,DB,F4,8F,3,0,0,FA,FC,E3,3A,FF,E7,BE,FE,F7,7E,7F,D7,7F,FD,FF,FA,DE,F3,BB,AE,F7,79,CE,F3,7C,BF,EB,79,8F,3,0,0,5B,E7,89,1B,F9,91,E2,7,96,A5,E8,79,E6,7,82,DD,28,72,1F,D7,81,5E,98,81,19,18,7A,1D,8,2,0,0,5C,98,81,1C,E8,89,A2,F7,91,DE,A4,79,5C,B7,85,9C,E7,81,E0,F7,FD,20,E8,85,9D,F7,71,5E,7,2,0,0,
B6,BE,EB,FA,AE,E3,B9,9E,E7,B7,CE,E7,F6,CE,F3,7B,8F,DB,39,6F,DF,3A,8F,E3,BC,8E,E6,35,5D,3,0,0,76,BE,E7,3D,7F,EF,77,EE,E7,BD,1C,EB,FB,CE,F3,3D,AE,F3,BF,DC,EF,F6,CF,F3,FC,5E,E7,B9,AE,3,0,0,1E,8,82,A3,18,7A,E0,F8,81,5A,E7,79,5D,38,72,60,8,7A,22,18,82,20,F8,79,A3,A8,79,97,37,2,0,0,9E,17,92,1E,29,96,E0,6,7A,22,26,8A,9F,7,6E,20,28,7E,63,38,FE,A0,B7,79,9F,C6,79,21,98,1,0,0,BA,DE,EB,B6,BF,D7,B8,9F,E7,BA,FF,EF,FB,9E,F7,FA,4F,DF,79,8E,E3,39,CE,C7,BF,AD,EF,B6,7E,3,0,0,3B,CF,F3,3F,5F,FF,B8,FF,EB,BB,AD,EF,FA,CF,FF,BF,6E,EF,FD,CD,E3,3C,CF,E3,79,CF,F3,F9,AF,3,0,0,1D,8,86,5E,38,8E,A4,27,6E,20,38,7E,21,A8,81,20,8,86,A1,E8,81,E6,8,76,1C,17,82,A0,18,2,0,0,1F,28,8A,A1,26,82,21,48,7A,20,18,82,A2,7,6A,20,8,7A,A0,E7,FD,9D,F8,7D,E2,17,86,5E,28,2,0,0,
7B,DE,E3,F6,9F,DF,B8,CD,F7,B6,EE,D7,37,BE,EF,3B,BE,DF,BA,8E,EB,B8,8E,E3,BD,BE,EF,B9,ED,3,0,0,B7,EC,E7,BF,EF,DB,B4,BE,FB,FB,8D,E3,76,8E,DB,BC,1B,D3,39,CE,E7,39,BE,E3,39,CE,DB,3A,8F,3,0,0,1E,18,8E,1C,9,8A,62,E8,81,21,68,81,62,E8,79,E3,28,7A,DD,6,86,E0,28,82,1F,E8,81,A1,6,2,0,0,9D,F8,79,A0,37,8E,9E,E7,81,E0,49,96,9B,E9,89,24,8,96,60,28,FE,24,28,72,9E,8,86,1D,D8,1,0,0,FB,ED,F3,38,9F,E3,39,EE,E7,F6,CD,DF,7B,7E,EB,F9,8E,EB,BE,9E,E3,39,9E,E7,37,9D,F3,F7,6E,3,0,0,37,BE,FB,7F,FE,F7,3B,DE,E3,7D,BE,EF,FB,8F,F7,3B,CE,E7,3D,AF,F3,38,BF,EB,3C,DF,DB,76,CE,3,0,0,60,F7,75,1D,18,82,60,9,66,57,E8,85,61,E7,81,E0,8,6E,1E,B8,8D,21,17,6E,1B,28,86,1E,17,2,0,0,1C,28,82,A0,E8,81,A0,7,8A,9C,C7,69,1D,8,76,9E,E7,81,DE,E7,FD,5F,D8,81,62,E7,71,60,18,2,0,0,
39,EE,F7,BB,7F,F3,77,EE,FB,39,DF,F3,7B,CE,EB,B6,BE,EB,38,8E,FF,FA,AE,EB,3C,BF,F7,39,8E,3,0,0,B5,CD,F7,3F,FF,EF,F7,FC,F3,3F,6F,EB,F7,3E,E7,3F,BE,FB,BF,CE,F3,7E,9E,EB,7C,CF,DF,B9,DF,3,0,0,24,D8,81,20,28,8E,1F,28,6E,5E,7,82,23,E9,81,20,19,82,9F,28,86,61,C8,81,60,18,82,1C,E8,1,0,0,1A,D7,89,1E,7,82,E0,8,82,22,F7,81,20,18,8A,A2,D7,69,DD,17,FE,62,E7,95,21,8,76,1E,D8,1,0,0,3C,FE,F3,34,CF,FB,F6,EE,EB,B8,FF,EF,7C,8F,FF,BA,CF,DB,3A,9E,EF,7A,CF,E7,F4,6E,F3,F9,AD,3,0,0,B5,BE,E3,BE,EF,F3,37,CE,EB,BE,AE,DB,76,9C,E7,3F,9F,E7,BD,AE,D7,B8,AE,DB,F7,AD,E3,B8,9E,3,0,0,E4,27,8A,A2,18,82,60,8,82,DE,98,85,20,28,8A,A3,18,96,20,18,86,21,8,76,A4,E8,75,24,49,2,0,0,62,27,8A,62,7,7E,1B,C8,85,23,E8,81,5F,8,8A,A0,7,82,18,F8,FD,60,E7,89,60,18,92,A1,E7,1,0,0,
3E,FE,EF,F9,8F,EB,F8,CE,E3,B8,FE,EB,39,AE,FB,B7,BF,EB,7C,AE,FB,FA,FF,DF,3E,9E,F7,B7,DE,3,0,0,36,EF,E7,FC,DE,F7,B9,EE,E7,BB,9D,D3,38,8F,F7,3C,9F,DB,BE,9E,D3,F8,BE,DB,FA,9D,EF,34,AE,3,0,0,E2,18,86,A4,28,92,64,18,76,DF,28,8A,A0,E8,65,60,39,8A,E0,27,82,5E,E8,81,A0,7,8E,22,D7,1,0,0,9F,8,82,60,C5,81,60,7,6A,24,8,82,65,F8,81,1D,8,82,5A,7,FE,DF,7,7A,20,18,7A,18,7,2,0,0,7A,DC,EB,B8,9E,F3,B4,6F,DF,76,FC,D3,36,BE,DF,3A,AC,D3,BB,6B,EB,BA,AF,F3,78,6D,F7,76,6F,3,0,0,7A,DE,E3,FA,DE,EB,B9,EF,C7,78,4B,EF,F8,9F,F7,3B,AE,E3,3F,AE,EF,7B,DF,E3,BA,CE,E3,FA,FE,3,0,0,A0,17,82,62,48,76,21,18,92,A0,7,82,9D,27,8A,22,18,72,5E,37,7A,60,18,76,5B,28,82,23,19,2,0,0,9C,E8,81,1E,58,7A,20,38,7A,20,A8,79,9D,8,86,1F,E8,91,21,28,FE,9F,38,82,5F,C7,71,A1,7,2,0,0,
FE,AE,D7,FA,CF,EF,F9,CD,DB,38,EF,F3,79,EE,E3,7B,CF,DB,F9,BB,FF,7A,CF,EB,3C,9D,FB,73,9E,3,0,0,F7,DD,E7,FE,FE,E3,B9,EE,EF,3F,4E,DB,39,7F,F3,FC,AD,EB,BB,CE,F3,39,BE,E3,B9,AE,D7,7A,EF,3,0,0,A0,18,82,9A,27,72,20,37,7A,A0,E7,75,1C,7,8E,9D,E7,8D,5F,C8,91,DE,68,81,18,98,75,21,8,2,0,0,21,B8,81,DE,E8,8D,60,18,66,62,E7,89,E2,D8,81,A1,8,76,5D,17,FE,1C,8,82,A0,7,86,20,7,2,0,0,7A,FD,E7,7A,DF,DB,3C,AE,EB,3C,FE,E7,F8,AD,F3,38,DE,E3,7B,9F,FB,FC,DE,EF,36,AF,FF,B8,DE,3,0,0,74,DD,EF,BC,DE,F3,BA,AE,FB,3A,6F,EF,FF,EF,F7,7C,AE,EF,3F,AD,FB,B8,8E,E7,7A,BE,DB,B8,CF,3,0,0,A0,17,82,63,38,86,22,18,7E,1D,E8,81,23,8,82,E1,8,72,A2,27,82,1D,D9,75,9D,17,7E,22,C8,1,0,0,5C,28,7A,1A,88,81,20,F8,71,24,C8,79,60,F7,75,21,F7,85,5A,D8,FD,60,7,7E,9E,D8,6D,E0,17,2,0,0,
79,FE,E7,B8,8F,EB,B6,AD,DF,38,CE,E7,B6,FF,EB,7F,8E,EF,BE,6D,E3,7A,AF,EB,3A,5E,FB,B8,8D,3,0,0,F6,DD,E3,B8,FE,E7,38,CE,EF,34,6F,EB,F9,DF,EF,7C,AD,E3,3B,BE,DB,77,DF,EB,7B,EE,EF,79,DF,3,0,0,A0,C7,85,9E,28,86,A0,37,82,60,8,8A,5E,8,82,A2,8,8A,20,B8,79,1E,8,6A,1D,8,7A,E1,88,1,0,0,9E,E8,71,20,28,8A,E0,E7,81,9F,18,7A,9E,18,92,5E,27,72,21,C8,FD,1E,E8,81,9D,66,82,1F,8,2,0,0,BA,EE,DB,78,9E,EB,FA,AE,DF,7A,FD,DF,2E,AE,FB,3A,AF,E3,BA,8E,FF,77,7F,CF,B4,5F,EF,F7,8E,3,0,0,BC,CD,F3,B8,FE,E7,36,FF,EB,7E,6E,EB,B7,FE,F7,3C,CE,EB,FB,CE,E7,F9,CE,DF,7D,CE,E3,78,8F,3,0,0,1B,48,82,62,8,6E,21,E8,85,62,9,7E,1A,38,6A,21,8,86,A2,47,82,1C,8,76,9C,18,66,22,A8,1,0,0,1C,B8,81,1D,28,92,25,39,7A,9F,8,72,1E,8,76,60,F8,75,5E,E8,FD,DE,7,7E,A0,E6,81,1D,C8,1,0,0,
3E,ED,FF,BD,BF,E3,3A,DE,F3,F8,FD,EF,B9,AE,FB,3C,6F,E7,7A,DE,F7,B9,9F,BB,BE,AE,E3,FB,BE,3,0,0,7A,CE,F3,FF,FF,FB,FA,EE,EB,3D,CD,E7,7B,CC,FF,3F,8E,EF,3E,CF,FF,FA,EE,FB,3F,FF,DF,FC,AF,3,0,0,9A,48,86,DC,8,72,1E,7,8A,21,E8,7D,E1,18,96,60,8,82,21,8,76,9F,17,82,A5,8,7A,62,D8,1,0,0,1C,49,8A,A0,18,7E,20,E8,71,21,9,82,60,8,76,9F,D8,7D,1D,18,FE,A7,18,86,A0,F7,85,20,F9,1,0,0,7A,1E,FB,F7,6F,EB,7B,FE,F3,B7,FE,EB,3B,AF,FF,78,8F,EB,7A,AE,E7,3B,9F,E7,FB,BD,EF,BC,DE,3,0,0,B5,FE,DF,FE,CF,EF,79,DD,E3,3D,AF,DB,F9,8E,F7,FD,AE,EB,BF,CE,E7,3B,CF,E7,7B,AF,E7,F6,9E,3,0,0,1F,7,82,DF,8,7A,21,18,8A,62,28,76,60,66,79,9E,E9,85,9C,8,82,58,28,7A,19,28,96,20,98,1,0,0,20,A8,61,E1,96,85,21,8,76,A1,27,8A,1D,48,7A,1C,8,7A,E2,27,FE,A0,D7,81,20,7,72,9D,E7,1,0,0,
FE,DE,DB,F3,9F,DF,3A,9E,EF,77,EF,F3,3A,5F,F3,BB,AF,E3,BB,AD,DB,BA,CE,DF,3F,EE,FB,BC,AE,3,0,0,B1,CE,EB,BD,FF,EB,38,9E,D7,FE,8E,EF,BC,2D,FB,3D,8F,F7,FC,DE,F3,3B,8F,F3,BB,CE,E3,38,CE,3,0,0,A2,E7,79,23,29,7E,24,E8,89,20,D8,85,60,D8,81,5C,E8,79,22,E8,91,5C,57,82,53,8,6A,22,8,2,0,0,21,F8,6D,1E,8,82,DC,27,72,5E,B7,81,9C,A7,75,A4,18,76,9C,27,FE,5E,D8,71,9E,26,72,DF,E7,1,0,0,7A,CE,E7,39,BF,E3,F2,8D,E7,FB,DD,CB,B5,9E,FF,F4,6F,F3,BD,AD,E3,76,8F,E7,3A,3E,E3,B9,BF,3,0,0,79,ED,F7,3C,CF,FF,FA,DF,F3,3F,BF,F3,FA,4E,E7,7F,EE,EB,FC,CE,E3,FA,FE,E3,7E,FE,EB,79,FF,3,0,0,9E,8,7E,20,C8,79,9E,28,82,DE,D6,81,21,28,5A,5F,37,8A,DD,9,8A,1F,8,7A,5F,C8,89,A4,8,2,0,0,DD,6,82,1C,C8,7D,5F,B7,89,22,F8,6D,1C,18,6E,5E,18,82,9D,7,FE,1E,D8,79,22,F7,85,DB,17,2,0,0,
7A,FE,D3,F8,3F,EF,F9,9D,EB,76,EE,DB,3B,8E,F3,F9,CE,DF,7C,AE,E3,78,5E,E7,FD,3D,DB,3A,7F,3,0,0,B4,BE,EB,BF,FE,EB,B6,FE,F3,7C,5E,DB,B6,AF,FF,7C,6C,DF,BC,9D,DB,79,DE,E7,B7,CE,E7,38,AF,3,0,0,9C,F8,8D,2C,18,76,E0,28,7A,A0,38,82,1D,E8,81,A0,17,76,62,98,81,E0,38,7A,1E,F8,65,9E,E8,1,0,0,A1,86,8A,E0,46,86,23,28,82,20,C8,89,A1,E7,8D,E0,C7,6D,1E,F8,FD,21,37,7A,A2,E7,71,E1,37,2,0,0,B6,ED,D7,BA,BE,EB,76,8F,DB,74,EE,DB,F3,7D,EF,38,8E,E3,78,5F,EB,B7,AF,EB,3B,1C,CF,F1,6D,3,0,0,B8,CE,CB,3F,9F,FF,39,7F,F7,BA,9E,D7,76,BE,D7,FF,AE,E3,3B,DE,D3,B7,9D,DF,3E,EE,DB,77,8E,3,0,0,60,38,8A,9D,8,92,24,48,82,60,38,7E,A0,8,86,20,39,7E,9F,9,82,A0,28,76,20,8,62,E0,98,1,0,0,E0,55,72,DD,E7,81,5F,D7,89,E0,D8,65,1F,D9,89,1E,8,72,60,6,FE,20,18,82,A2,27,82,20,C8,1,0,0,
7E,BE,CF,7C,7F,E3,75,CE,E3,B8,BE,EF,B8,4D,F7,B9,9D,E7,FB,FB,FF,7A,DE,D2,BF,9C,FF,36,7D,3,0,0,38,CE,EF,FB,BE,FB,F9,DE,E7,B9,AE,D7,B9,9E,FF,7C,8A,CB,BF,EE,CB,FB,EE,E3,37,DE,CF,BA,BD,3,0,0,E0,17,76,1C,18,82,1D,39,7A,DE,7,82,E0,D7,81,A2,F8,71,A1,C8,81,60,18,82,9F,B7,5D,DE,18,2,0,0,E0,86,7A,9D,C7,7D,5E,E8,75,DF,18,82,1E,18,7A,9E,27,82,DE,27,FE,1D,18,82,A0,7,82,98,C7,1,0,0,3C,FE,DF,FD,8E,EB,77,8E,EF,3C,FE,EF,B8,AE,F7,FC,AE,E7,BB,8D,FF,76,CE,EF,7C,AD,FB,BB,FE,3,0,0,B9,7D,E3,7E,DF,F7,38,FF,DF,BC,9D,E7,FA,7F,E3,FC,CE,E7,3E,CF,EB,BA,BE,EB,FC,7E,E7,78,FF,3,0,0,23,28,86,5E,17,7A,18,8,82,23,D8,8D,9F,18,82,9C,F8,81,20,98,85,E4,E5,81,5A,D7,85,20,A7,1,0,0,A0,17,7A,98,48,86,20,38,82,A1,6,82,21,D8,6D,20,37,76,20,8,FE,A0,6,76,60,16,76,A1,87,1,0,0,
F9,ED,E3,F8,AF,E3,FA,AE,EB,BB,FE,E7,3A,9E,E3,BC,BE,EB,FD,1D,E3,F8,5E,EB,FC,8D,FF,3A,9E,3,0,0,78,DE,E3,38,CF,F3,38,EE,E7,FC,3D,DF,3A,9E,FB,3E,AD,E3,BD,8D,EF,B5,7E,D7,FC,9E,DF,B5,CD,3,0,0,22,37,82,9E,28,86,1F,8,66,22,38,8A,20,8,82,E1,D7,8D,22,D8,69,60,98,79,5B,A7,89,1A,8,2,0,0,20,F8,79,9D,17,7A,1A,E7,69,E1,E8,85,9E,C8,75,9D,27,92,9E,47,FE,20,D8,75,60,E8,81,5C,8,2,0,0,3C,AE,F7,78,9F,EB,2C,BE,F3,B6,EC,E3,7C,7D,FF,BA,AF,DB,3A,9F,F3,F8,BE,EF,BD,9E,FF,FA,4E,2,0,0,77,EE,E3,BF,FE,F3,37,FF,DF,BF,5E,EB,7A,2E,F7,FD,9D,E7,BA,DE,DB,77,6E,E3,7E,CD,E7,B7,AF,3,0,0,A1,8,82,5F,48,86,5C,18,72,58,8,82,E1,27,82,20,28,82,9E,7,8A,60,C8,85,5E,F9,89,28,39,2,0,0,A1,D7,75,9E,F8,85,9E,48,6E,19,8,6A,9E,8,82,9C,17,8A,A0,27,FE,18,8,82,60,E8,71,5F,8,2,0,0,
FD,CE,DF,78,9F,EB,38,CE,E3,BA,FD,E3,3A,9D,F3,BD,AE,EB,BA,9D,EF,B8,8E,E3,F9,7E,F3,B8,8E,3,0,0,37,EE,EB,7D,DF,D3,3B,EE,DF,BD,9F,E3,79,AC,F3,7F,AE,F7,7D,CE,FB,78,AE,E7,BF,8F,E3,FB,6F,3,0,0,21,8,8A,62,E7,81,21,C7,85,A2,17,82,A3,18,7A,1F,E8,89,20,87,79,24,8,86,A0,7,6A,DE,27,2,0,0,1C,8,62,22,8,86,22,8,76,62,7,8A,5E,18,8E,23,F8,7D,60,E7,FD,1E,9,76,5A,8,7E,E1,E8,1,0,0,BE,FE,EB,B8,BF,F7,BB,EE,E3,FB,FE,E7,3E,AE,FF,3A,AF,E7,3B,8F,FF,BA,BE,E7,3E,8E,FB,F4,CE,3,0,0,F5,DE,EF,7E,FF,EF,39,EF,F3,3D,6E,DF,7A,CF,E3,38,CD,EB,7C,AE,F7,3A,CF,EB,BD,9E,E7,38,7F,3,0,0,A1,D7,8D,9F,7,82,A1,C7,7D,1E,8,7A,E2,18,8A,A1,27,8A,60,C8,81,60,E8,81,22,18,72,9F,E7,1,0,0,1E,E8,89,25,18,86,1C,E8,81,63,7,86,23,8,7A,E1,8,92,1C,B8,FD,60,48,82,23,E9,71,E0,E6,1,0,0,
7B,EE,DB,BB,9F,DF,78,EE,EB,3A,FF,F3,FB,BD,FF,7C,AE,DF,7B,7D,DF,7B,8F,D3,FA,CF,F3,F9,BF,3,0,0,A7,FE,E7,3E,ED,FF,37,7E,EB,FB,CD,E7,70,2E,EB,BA,AD,E3,FC,CE,E3,38,9F,EB,FB,AE,DB,F8,DF,3,0,0,A3,27,82,9F,8,7A,1E,A8,89,A0,7,82,A2,57,8A,21,E8,81,5D,7,82,61,D8,89,20,28,8A,A1,97,1,0,0,DE,17,5E,20,48,8A,1E,B8,8D,9D,17,76,22,8,7A,60,47,86,DE,28,FE,9E,7,7E,D8,A7,81,E1,6,2,0,0,B1,FD,DA,76,7F,E7,B7,8E,DB,F8,AD,E3,77,BE,F3,FD,CF,D7,FA,5D,EB,B7,AE,DB,B6,7E,E7,B8,8F,3,0,0,3B,BE,F3,FE,FF,EB,BA,FF,F3,3F,CF,DF,B9,BF,F7,3E,CF,FB,BF,DE,E7,FB,DE,FB,3C,8F,E7,BC,8F,3,0,0,24,16,9E,1D,38,96,20,8,66,9E,7,7A,E0,27,82,22,8,86,21,D9,75,22,18,8A,5E,E8,81,DF,F7,1,0,0,A0,8,82,5E,E8,75,21,28,82,98,E9,81,5C,7,7E,A0,28,82,E0,7,FE,20,28,72,22,7,76,E4,E6,1,0,0,
3C,AE,DF,B8,8F,EB,F6,FD,D7,3B,FE,EB,79,6D,FF,3A,AF,E3,3D,FE,EA,F8,CF,EB,EC,8D,EB,B3,CE,3,0,0,27,FE,E7,FF,FD,FF,7A,6F,EF,FA,AD,E7,F9,7F,E3,77,AE,F3,BD,BE,EF,3C,BF,E7,BE,6F,E3,7A,EF,3,0,0,A1,7,8A,1C,8,8E,61,9,6A,20,8,82,9E,6,86,5C,18,7A,5D,B7,7D,61,18,82,21,8,76,5F,98,1,0,0,18,98,7D,A0,E8,91,A1,D7,85,A0,28,86,5C,28,7A,E4,6,7A,E0,D7,FD,20,D8,79,E1,16,7A,A0,7,2,0,0,3C,FF,EB,3A,AF,FF,78,BE,EB,FC,EE,E7,7B,AE,FF,7D,DF,E3,7F,EE,F3,7B,5E,D3,3E,9E,F3,B7,2D,3,0,0,F6,DD,E3,FC,FE,FF,79,9F,EF,FA,BE,F7,FD,9E,F7,3E,8F,DB,7F,FE,F3,3D,FF,F3,7C,CE,EF,BB,DE,3,0,0,1E,8,76,9F,18,66,5D,B7,81,20,C8,8D,20,E8,75,62,D8,7D,5E,F8,79,A1,7,86,60,C8,81,E0,17,2,0,0,9E,F7,81,9E,17,7A,22,E8,8D,A0,5,86,A0,7,7E,E1,C6,6D,61,27,FE,20,8,72,1A,A7,79,20,D8,1,0,0,
